YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2023,9,30,10.4,30.6,26,90,2,220
2023,10,1,0,32,27.4,80,2,220
2023,10,2,0.6,32.6,26.6,76,2,250
2023,10,3,0,32.8,27.2,75,2,220
2023,10,4,0,33.5,26.8,73,3,220
2023,10,5,0,33.5,26.4,76,2,200
2023,10,6,0,33,26.2,76,1,270
2023,10,7,0,34,26.8,78,1,360
2023,10,8,0,34,26.6,80,1,90
2023,10,9,0.4,32.5,26.4,82,1,20
2023,10,10,7.8,30,24.8,86,1,340
2023,10,11,-1,32.5,26.4,85,1,360
2023,10,12,0,33,26.3,80,1,90
2023,10,13,0.2,33,26.3,82,1,90
2023,10,14,0,33,25.7,77,1,90
2023,10,15,0.8,30.1,25.7,85,1,90
2023,10,16,-1,32,25.4,84,1,20
2023,10,17,0,34,26.4,76,1,70
2023,10,18,0,32.8,27,76,1,90
2023,10,19,0,33,27.5,73,2,90
2023,10,20,0,32.8,26.4,78,1,90
2023,10,21,0,33.2,26,76,1,90
2023,10,22,0,33.4,26.4,82,1,20
2023,10,23,0,30.6,26.4,83,1,20
2023,10,24,0,32.8,27.3,79,1,110
2023,10,25,0,33.4,26.4,75,1,110
2023,10,26,0,33.8,25.8,77,1,90
2023,10,27,22.8,33.4,25.6,79,1,110
2023,10,28,3.4,33.2,25.8,81,1,110
2023,10,29,1.4,32.8,26.8,76,2,20
2023,10,30,5.2,31,25,84,1,360
2023,10,31,1.8,31.2,25.4,85,2,340
2023,11,1,0,31.5,26.5,84,1,90
2023,11,2,0,33.8,26.6,78,1,90
2023,11,3,0,34,26.5,77,1,110
2023,11,4,0,33.8,26.8,78,2,110
2023,11,5,0,33.8,26.8,74,1,90
2023,11,6,0,34,27.4,77,1,110
2023,11,7,10,31.8,26.8,86,1,40
2023,11,8,3.2,32.5,25.8,90,1,110
2023,11,9,0,34,26.4,78,1,90
2023,11,10,0,33.5,27.3,78,1,20
2023,11,11,0,33,26.5,77,1,110
2023,11,12,0,34.8,27,76,1,90
2023,11,13,16.6,31,25.2,84,1,40
2023,11,14,3.1,33,25.8,89,1,70
2023,11,15,9.2,32.4,25.7,87,1,20
2023,11,16,4.6,31.5,26,80,2,20
2023,11,17,6.7,31,26.4,84,2,20
2023,11,18,44.5,27,24.5,91,2,340
2023,11,19,109.6,27,23.9,93,2,360
2023,11,20,51.8,27.1,24.2,95,2,340
2023,11,21,21.6,26.4,24.1,94,1,340
2023,11,22,3.2,30,25.7,83,2,320
2023,11,23,0,31.4,26.4,94,2,340
2023,11,24,0,32,25.8,84,1,90
2023,11,25,13.4,28.4,25,90,1,360
2023,11,26,2,31.4,25.5,86,1,360
2023,11,27,3.4,28.6,25.5,89,1,320
2023,11,28,0.4,31.6,26.4,87,1,70
2023,11,29,8,31,25,85,1,20
2023,11,30,2.2,33.4,26,81,1,70
2023,12,1,0.4,32,25.8,85,1,70
2023,12,2,0,33.5,25.6,80,1,70
2023,12,3,9.6,31.8,25.5,82,1,40
2023,12,4,8.2,30,25.2,87,1,90
2023,12,5,0,32.5,25.6,84,1,90
2023,12,6,0,31,24.5,87,1,110
2023,12,7,0,32.6,24,78,1,90
2023,12,8,10,31,26,82,1,320
2023,12,9,2.6,31.8,25.5,85,1,90
2023,12,10,0,32.4,24.9,85,1,90
2023,12,11,15.4,31,25,86,2,340
2023,12,12,2.2,30.6,26,87,1,360
2023,12,13,4,33.2,24.8,84,1,40
2023,12,14,1.2,32.6,25.2,83,1,70
2023,12,15,0,32.8,26.5,83,1,90
2023,12,16,0,31,25.4,82,1,360
2023,12,17,4,32.4,25.8,78,2,20
2023,12,18,1.4,31.4,25.5,89,1,70
2023,12,19,0.2,30,25.3,86,1,90
2023,12,20,0,31.8,25,82,1,110
2023,12,21,0,31,25.2,84,1,110
2023,12,22,8,32,25,81,1,70
2023,12,23,7,33,25.3,80,1,70
2023,12,24,0,33,25.5,80,1,360
2023,12,25,0.2,33,25.5,79,1,40
2023,12,26,27.2,32.8,23.7,84,1,70
2023,12,27,3.4,32,25.1,86,1,70
2023,12,28,3.2,33.7,25.5,85,1,70
2023,12,29,0.8,31,26,89,1,20
2023,12,30,13.8,32.5,25.4,87,1,90
2023,12,31,0,31.5,26,85,1,360
